trading_day,datetime,symbol,tq_symbol,exchange,product,sector,contract_id,open,high,low,close,volume,open_oi,close_oi,amount,data_source,contract_mode,duration_seconds,fetch_time
2016-01-27,1.453824e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,16.0,5592.0,5594.0,5556.0,5584.0,28723.0,80567.0,83969.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-28,1.4539104e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,17.0,5588.0,5594.0,5560.0,5568.0,22156.0,83969.0,84266.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-29,1.4539968e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,18.0,5564.0,5584.0,5540.0,5546.0,37033.0,84266.0,78984.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-01,1.454256e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,19.0,5544.0,5572.0,5540.0,5546.0,23718.0,78984.0,74534.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-02,1.4543424e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,20.0,5542.0,5580.0,5536.0,5578.0,23173.0,74534.0,74321.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-03,1.4544288e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,21.0,5584.0,5588.0,5542.0,5552.0,23036.0,74321.0,73459.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-04,1.4545152e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,22.0,5558.0,5580.0,5536.0,5570.0,24247.0,73459.0,68999.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-05,1.4546016e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,23.0,5566.0,5586.0,5554.0,5576.0,20407.0,68999.0,66474.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-15,1.4554656e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,24.0,5638.0,5680.0,5608.0,5642.0,35212.0,66474.0,64780.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-16,1.455552e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,25.0,5634.0,5650.0,5606.0,5626.0,34332.0,64780.0,68664.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-17,1.4556384e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,26.0,5618.0,5624.0,5596.0,5612.0,19787.0,68664.0,67537.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-18,1.4557248e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,27.0,5626.0,5648.0,5612.0,5622.0,19468.0,67537.0,68711.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-19,1.4558112e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,28.0,5618.0,5620.0,5580.0,5588.0,39507.0,68711.0,73417.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-22,1.4560704e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,29.0,5568.0,5600.0,5560.0,5592.0,35856.0,73417.0,74868.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-23,1.4561568e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,30.0,5582.0,5592.0,5550.0,5560.0,26418.0,74868.0,72713.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-24,1.4562432e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,31.0,5560.0,5576.0,5516.0,5526.0,33959.0,72713.0,71374.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-25,1.4563296e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,32.0,5508.0,5538.0,5492.0,5514.0,18412.0,71374.0,71144.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-26,1.456416e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,33.0,5520.0,5520.0,5482.0,5494.0,34562.0,71144.0,74130.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-29,1.4566752e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,34.0,5496.0,5510.0,5452.0,5492.0,28448.0,74130.0,73479.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-01,1.4567616e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,35.0,5494.0,5500.0,5454.0,5484.0,24726.0,73479.0,74666.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-02,1.456848e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,36.0,5492.0,5518.0,5440.0,5458.0,41265.0,74666.0,75406.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-03,1.4569344e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,37.0,5452.0,5480.0,5444.0,5468.0,29606.0,75406.0,71280.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-04,1.4570208e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,38.0,5480.0,5510.0,5474.0,5494.0,36488.0,71280.0,66724.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-07,1.45728e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,39.0,5498.0,5604.0,5492.0,5558.0,50255.0,66724.0,60005.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-08,1.4573664e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,40.0,5560.0,5576.0,5510.0,5540.0,47498.0,60005.0,54956.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-09,1.4574528e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,41.0,5540.0,5556.0,5490.0,5546.0,26107.0,54956.0,49132.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-10,1.4575392e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,42.0,5560.0,5576.0,5534.0,5538.0,23773.0,49132.0,46092.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-11,1.4576256e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,43.0,5638.0,5794.0,5630.0,5760.0,62709.0,46092.0,76175.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-14,1.4578848e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,44.0,5756.0,5826.0,5750.0,5770.0,57287.0,76175.0,73064.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-15,1.4579712e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,45.0,5774.0,5790.0,5732.0,5750.0,52800.0,73064.0,71725.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-16,1.4580576e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,46.0,5758.0,5796.0,5728.0,5750.0,41018.0,71725.0,72338.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-17,1.458144e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,47.0,5756.0,5868.0,5752.0,5856.0,57050.0,72338.0,78097.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-18,1.4582304e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,48.0,5872.0,5930.0,5850.0,5896.0,56200.0,78097.0,80187.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-21,1.4584896e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,49.0,5898.0,5974.0,5852.0,5938.0,54082.0,80187.0,83547.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-22,1.458576e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,50.0,5944.0,6000.0,5924.0,5980.0,45792.0,83547.0,86915.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-23,1.4586624e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,51.0,5986.0,6014.0,5922.0,5928.0,40181.0,86915.0,88505.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-24,1.4587488e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,52.0,5918.0,5926.0,5844.0,5854.0,47135.0,88505.0,87385.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-25,1.4588352e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,53.0,5832.0,5930.0,5824.0,5920.0,39423.0,87385.0,88877.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-28,1.4590944e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,54.0,5928.0,5960.0,5878.0,5902.0,41779.0,88877.0,91794.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-29,1.4591808e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,55.0,5918.0,5940.0,5866.0,5894.0,35221.0,91794.0,92066.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-30,1.4592672e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,56.0,5930.0,5932.0,5816.0,5850.0,47844.0,92066.0,95779.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-31,1.4593536e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,57.0,5838.0,5880.0,5822.0,5862.0,28641.0,95779.0,94312.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-04-01,1.45944e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,58.0,5846.0,5976.0,5832.0,5966.0,52635.0,94312.0,101219.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-04-05,1.4597856e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,59.0,5964.0,5986.0,5918.0,5960.0,27833.0,101219.0,104037.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-04-06,1.459872e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,60.0,5930.0,5940.0,5870.0,5890.0,35414.0,104037.0,103229.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-04-07,1.4599584e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,61.0,5884.0,5950.0,5866.0,5924.0,42065.0,103229.0,108103.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-04-08,1.4600448e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,62.0,5912.0,5914.0,5870.0,5886.0,31614.0,108103.0,107578.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-04-11,1.460304e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,63.0,5886.0,6050.0,5876.0,5972.0,108037.0,107578.0,118739.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-04-12,1.4603904e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,64.0,5970.0,6026.0,5932.0,5972.0,82809.0,118739.0,125394.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-04-13,1.4604768e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,65.0,5966.0,6134.0,5946.0,6012.0,112086.0,125394.0,129498.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-04-14,1.4605632e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,66.0,5998.0,6066.0,5996.0,6062.0,66140.0,129498.0,130426.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-04-15,1.4606496e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,67.0,6076.0,6098.0,5990.0,5998.0,69172.0,130426.0,134081.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-04-18,1.4609088e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,68.0,5982.0,6008.0,5930.0,5994.0,87487.0,134081.0,140682.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-04-19,1.4609952e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,69.0,6026.0,6090.0,6012.0,6066.0,72839.0,140682.0,134834.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-04-20,1.4610816e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,70.0,6082.0,6228.0,6072.0,6166.0,110935.0,134834.0,137608.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-04-21,1.461168e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,71.0,6142.0,6382.0,6102.0,6310.0,152661.0,137608.0,148192.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-04-22,1.4612544e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,72.0,6302.0,6336.0,6140.0,6234.0,149416.0,148192.0,140996.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-04-25,1.4615136e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,73.0,6196.0,6296.0,6122.0,6202.0,116420.0,140996.0,148716.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-04-26,1.4616e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,74.0,6194.0,6272.0,6160.0,6194.0,99115.0,148716.0,148638.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-04-27,1.4616864e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,75.0,6220.0,6238.0,6162.0,6186.0,76380.0,148638.0,150313.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-04-28,1.4617728e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,76.0,6172.0,6180.0,6024.0,6070.0,104068.0,150313.0,146110.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-04-29,1.4618592e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,77.0,6082.0,6118.0,6004.0,6006.0,78203.0,146110.0,144501.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-03,1.4622048e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,78.0,5970.0,6050.0,5962.0,6044.0,51522.0,144501.0,145094.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-04,1.4622912e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,79.0,6016.0,6096.0,5988.0,6084.0,105578.0,145094.0,150264.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-05,1.4623776e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,80.0,6104.0,6130.0,6056.0,6074.0,76143.0,150264.0,145739.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-06,1.462464e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,81.0,6104.0,6110.0,5916.0,5978.0,87557.0,145739.0,141926.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-09,1.4627232e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,82.0,5998.0,6148.0,5980.0,6112.0,102184.0,141926.0,142361.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-10,1.4628096e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,83.0,6090.0,6148.0,6022.0,6118.0,110064.0,142361.0,134279.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-11,1.462896e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,84.0,6122.0,6320.0,6092.0,6286.0,132348.0,134279.0,139454.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-12,1.4629824e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,85.0,6242.0,6302.0,6174.0,6240.0,110430.0,139454.0,142746.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-13,1.4630688e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,86.0,6236.0,6288.0,5986.0,5986.0,195059.0,142746.0,133237.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-16,1.463328e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,87.0,5972.0,6076.0,5962.0,6002.0,116111.0,133237.0,123315.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-17,1.4634144e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,88.0,6040.0,6136.0,6024.0,6132.0,63900.0,123315.0,121712.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-18,1.4635008e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,89.0,6112.0,6294.0,6036.0,6122.0,179053.0,121712.0,124832.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-19,1.4635872e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,90.0,6116.0,6200.0,6072.0,6074.0,129737.0,124832.0,123630.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-20,1.4636736e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,91.0,6012.0,6072.0,6004.0,6038.0,86449.0,123630.0,125133.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-23,1.4639328e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,92.0,6056.0,6072.0,5832.0,5856.0,146262.0,125133.0,114565.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-24,1.4640192e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,93.0,5872.0,5908.0,5812.0,5872.0,101414.0,114565.0,111273.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-25,1.4641056e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,94.0,5874.0,5916.0,5830.0,5852.0,63745.0,111273.0,110190.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-26,1.464192e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,95.0,5890.0,5986.0,5888.0,5974.0,68618.0,110190.0,108593.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-27,1.4642784e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,96.0,5986.0,6000.0,5902.0,5946.0,54116.0,108593.0,107118.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-30,1.4645376e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,97.0,5948.0,6106.0,5922.0,6096.0,106586.0,107118.0,96001.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-05-31,1.464624e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,98.0,6126.0,6200.0,6058.0,6060.0,115571.0,96001.0,90950.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-06-01,1.4647104e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,99.0,6092.0,6118.0,6052.0,6086.0,66071.0,90950.0,94881.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-06-02,1.4647968e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,100.0,6062.0,6144.0,6014.0,6122.0,81088.0,94881.0,91452.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-06-03,1.4648832e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,101.0,6138.0,6280.0,6130.0,6276.0,107053.0,91452.0,89421.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-06-06,1.4651424e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,102.0,6298.0,6350.0,6266.0,6320.0,85203.0,89421.0,92032.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-06-07,1.4652288e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,103.0,6332.0,6396.0,6258.0,6386.0,96007.0,92032.0,91406.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-06-08,1.4653152e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,104.0,6342.0,6368.0,6272.0,6318.0,63794.0,91406.0,85156.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-06-13,1.4657472e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,105.0,6398.0,6400.0,6254.0,6272.0,51397.0,85156.0,84194.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-06-14,1.4658336e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,106.0,6268.0,6308.0,6176.0,6210.0,68588.0,84194.0,82175.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-06-15,1.46592e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,107.0,6222.0,6282.0,6158.0,6170.0,64643.0,82175.0,81236.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-06-16,1.4660064e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,108.0,6178.0,6198.0,6076.0,6090.0,62449.0,81236.0,83087.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-06-17,1.4660928e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,109.0,6084.0,6100.0,5992.0,6086.0,79420.0,83087.0,84459.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-06-20,1.466352e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,110.0,6100.0,6132.0,6054.0,6102.0,58745.0,84459.0,82129.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-06-21,1.4664384e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,111.0,6090.0,6182.0,6064.0,6078.0,68701.0,82129.0,82860.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-06-22,1.4665248e+18,OI,KQ.m@CZCE.OI,CZCE,OI,oilseed,112.0,6036.0,6152.0,6030.0,6134.0,51367.0,82860.0,83800.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
